product_name,price,sku,unit_size,unit_type
HONEY 80oz,0.01,050700013398,80oz,UNIT
BAKING SODA 24/16 OZ.,0.01,10033200017108,24/16 OZ.,CASE
AMEIXOA SECA SUNMAID 12/16 OZ.,0.01,1004114309,12/16 OZ.,CASE
UVA SECA SUNMAID 12/20 OZ,0.01,10041143128708,12/20 OZ,CASE
LEITE DE COCO GOYA 24/13.5 OZ,0.01,10041331021644,24/13.5 OZ,CASE
AGUA DE COCO GOYA 24/17.5 OZ,0.01,10041331027875,24/17.5OZ,CASE
MAYONAISE HELLMANNS SQUEEZE 12CT,0.01,10048001353661,12CT,CASE
MAGNOLIA LEITE EVAPORADO 24/12 OZ.,0.01,10652729106104,24/12 OZ.,CASE
LA MORENA CHP PEP/ADOBO 24/7OZ,0.01,10727452002709,24/7OZ,CASE
COCO LOPES 24/15 OZ.,0.01,2007184509,24/15 OZ.,CASE
ALCOHOL 12/16OZ.,0.01,5515994659,12/16 OZ.,CASE
ESPETOS DE BAMBOO 10INCHES 1/100PC,0.01,698596554498,10/100,CASE
ESPETOS DE BAMBOO 12 ''10/100CT,0.01,698596554504,"10,100CT",CASE
MASSA RONZONI #63 TRICOLOR ROTINI,0.01,,16/12 OZ.,CASE
MASSA PENNA PASTA 12/16oz,0.01,00076808002699,12/16OZ.,CASE
CABELLO DE ANGEL GOYA 12/12 OZ.,0.01,041331039758,12/12 OZ.,CASE
MASSA LINGUINI #17 12/1 LB,0.01,10029243050174,12/1 LB.,CASE
MASSA RONZONI #8 ESPARGUETTE 20/1LB,0.01,10071300000080,20/1LB.,CASE
MASSA RONZONI LASAGNA 12/16oz,0.01,100713000008,12/16oz,CASE
MASSA RONZONI #2 ZITI 12/ 1 LB,0.01,10071300400026,12/1 LBS.,CASE
MASSA RONZONI RIGATONI #27 20/1 LB,0.01,10071300400279,20/1 LB.,CASE
MASSA #35 ELBOW 12/16oz,0.01,10071300400354,12/16oz,CASE
MASSA RONZONI ROTINI#75 16/12OZ,0.01,10071300400705,16/12OZ,CASE
MASSA RONZONI #66 BOW TIES 12/12 OZ,0.01,10071300480660,12/12 OZ.,CASE
MASSA RONZONI #132 FETTUCINI,0.01,1007300001322,1/20LB,CASE
CHA (TETLEY) LIPTON DECAF 12/50 CT,0.01,,1/50ct,CASE
CHA LIPTON USA 1/312 CT PECA,0.01,,312 ct,UNIT
CAFE BUSTELO DECAF 12/10 OZ.,0.01,074471002108,12/10 OZ.,CASE
AGUA POLAND SPRING 6/1G,0.01,,6/1G,CASE
FRIZE LEMON 6/4 PACK,0.01,,6/4 PACK,CASE
FRIZE LIME CUCUMBER GINGER,0.01,,6/4 PACK,CASE
FRIZE MINERAL WATER,0.01,,6/4 PACK,CASE
FRIZE PASSION MINERAL,0.01,,6/4 PACK,CASE
AGUA PELLEGRINO 15/750ml,0.01,,15/750ml,CASE
AGUA PERRIER 12/750 ml.,0.01,,12/750 ml,CASE
AGUA PERRIER SPARKLING 24/11 OZ,0.01,,,CASE
AGUA NESTLE PURE LIFE 40/16.9 OZ,0.01,,40/16.9OZ,CASE
AGUA SARATOGA SPARKLING 12/28OZ,0.01,,12/28OZ,CASE
AGUA SARATOGA STILL 12/28OZ,0.01,,12/28OZ,CASE
AGUA AQUA PANNA WATER 12/750ML,0.01,00041508834469,12/750ML,CASE
AGUA PELLEGRINO 24/8OZ,0.01,041508800877,24/8 oz,CASE
AGUA POLAND SPRING 15/1LT,0.01,075720005642,15/1LT,CASE
AGUA POLAND SPRING 12/1.5LT,0.01,075720456666,12/1.5LT,CASE
AGUA POLAND SPRING 40/16.9 OZ,0.01,075720904525,40/16.9OZ,CASE
AGUA DO CASTELO 24/200 ML,0.01,080046020019,,CASE
AGUA DE LUSO GRANDE 12/1.5 LT,0.01,15601163060515,12/1.5LT,CASE
AGUA CASTELLO LIMAO,0.01,15601603200341,,CASE
AGUA CALDAS DE PENACOVA 2/5LT,0.01,15605566000130,2/5LT,CASE
AGUA FONTE AMORES C/GAS 6/750ML,0.01,15608087019025,6/750ML,CASE
AGUA DE LUSO PEQUENO 24/330ML,0.01,25601163080718,24/330ML,CASE
AGUA CALDAS DE PENACOVA 24/330ML,0.01,25605566000113,24/330ML,CASE
AGUA CALDAS DE PENACOVA 12/1.5LT,0.01,25605566000120,12/1.5LT,CASE
AGUA FONTE AMORES C/GAS 12/250ML,0.01,35608087019012,12/250ML,CASE
AGUA CARVALHEIROS COM GAS 24/250 ML,0.01,5601405002252,24/250ML,CASE
AGUA P/ ENGOMAR 18/1LT,0.01,5603278013434,18/1LT,CASE
TROPICANA ORANGE JUICE 24/10 OZ,0.01,,,CASE
TROPICANA APPLE 12/32 OZ.,0.01,,12/32 OZ.,CASE
SUNNY DELIGHT TANGY ORIGINA 8/64 OZ,0.01,,8/64OZ,CASE
PINEAPPLE JUICE 24/8 OZ.,0.01,,24/8oz,CASE
TREE-RIPE LIME JUICE 12/33 OZ.,0.01,,,CASE
TROPICANA APPLE JUICE 24/10 OZ.,0.01,00048500757178,,CASE
SUNNY DELIGHT TANGY ORIGINAL 4/1GL,0.01,00050200012464,4/1GL,CASE
TROPICANA ORANGE JUICE 12/32 OZ.,0.01,048500000007,,CASE
PINEAPPLE JUICE DOLE 12/46 OZ.,0.01,1003890000,,CASE
TOMATO JUICE SACRAMENTO 12/46 OZ.,0.01,10072940760020,12/46 OZ,CASE
TOMATO JUICE SACRAMENTO 24/7.2oz,0.01,20072940750684,24/ 7.2oz,CASE
LEMON JUICE BOLIO 12/33.5 OZ,0.01,8921660006008,12/32 OZ.,CASE
FEVER TREE BLOODORANGE,0.01,,24/6.8 OZ,CASE
FEVER TREE ELDERFLOWER,0.01,,24/6.8 OZ,CASE
FEVER TREE MEDITERRANEAN,0.01,,24/6.8 OZ,CASE
FEVER TREE LIGHT TONIC,0.01,,24/6.8 OZ,CASE
CLUB SODA CANADA DRY VIDRO,0.01,,24/10 OZ,CASE
AGUA SELTZER 12/ 1LITER,0.01,,,CASE
AGUA TONIC CANADA DRY 24/10 OZ,0.01,,24/10 OZ,CASE
GINGERALE LATA 24/12 OZ,0.01,078000152166,24/12 OZ.,CASE
GINGERALE 24/20 OZ.,0.01,078000152401,24/20 OZ.,CASE
CLUB SODA CANADA DRY 24/12 OZ.,0.01,07812208,,CASE
WELCH GRAPE 24/20 OZ.,0.01,859964007002,24/20 OZ.,CASE
WELCH GRAPE 24/12 OZ.,0.01,859964007323,,CASE
"12"" FOIL MASTER WRAP FOIL 25 FT",0.01,,35 ROLLS,UNIT
ROASTER- FULL CURL LARGE OVAL 36 CT,0.01,,36 CT,CASE
6012 1/2 SHALLOW PACTIV 100/CT,0.01,0001619405,100,CASE
6132XH 1/2 SIZE DEEP PACTIV,0.01,00016194050899,100,CASE
"18"" FOIL BUDGET BUY-HEAVY DUTY 37.5",0.01,00071187503738,35,UNIT
"18""*500 FOIL HD (ROLO DE ALUMINIO)",0.01,654054651123,,CASE
6012 1/2 SHALLOW KING BRAND 100/CT,0.01,654054653011,100 CT,CASE
6132 1/2 STEAMTABLE DEEP 100/CT,0.01,654054653028,100CT,CASE
1012 1/2 SIZE LIDS 100 COUNT,0.01,654054653035,100 COUNT,CASE
1120-FULL SIZE LID TAMPA FULL 50CT,0.01,654054653042,50 CT,CASE
"7"" ROUND PAN 500COUNT",0.01,654054653059,500 CT,CASE
"8"" ROUND PAN 500 COUNT",0.01,654054653066,500 COUNT,CASE
"9"" ROUND PAN 500 COUNT",0.01,654054653073,500 COUNT,CASE
6012HD 1/2 SHALLOW KING 100/CT,0.01,654054653103,100 CT,CASE
6120 FULL SIZE STEAMTABLE MED 50CT,0.01,654054653134,,CASE
6050 FULL SIZE STEAMTABLE DEEP 50CT,0.01,654054653141,50CT,CASE
6110 CONTAINER FULL SIZE SHALLOW,0.01,682670682771,50CT,CASE
6112 1/2 SIZE MEDIUM 100/CT,0.01,682670682924,,CASE
"8"" BOARD LIDS 500 COUNT",0.01,682670683204,,CASE
"12""x1000 FOIL (ROLO DE ALUMINIO)",0.01,682670683273,1000 FEET,CASE
"7"" BOARD LIDS 500 COUNT",0.01,725764986918,500 COUNT,CASE
"9"" BOARD LIDS 500 COUNT",0.01,725764986925,,CASE
"7"" DOME LIDS 500 COUNT LD30",0.01,852265008778,500 ct,CASE
"8"" DOME LIDS 500 COUNT LD36",0.01,852265008785,500 CT,CASE
"9"" DOME LIDS 500 COUNT",0.01,852265008791,500 ct,CASE
CUP FOAM 10 OZ.,0.01,,500 ct,CASE
CUP COLD 12 OZ TUMBLER 500 ct,0.01,,500 CT,CASE
CUP COLD 24 OZ. 600COUNT PET,0.01,,600,CASE
CUP FOAM 4 OZ. (COPOS DE EXPRESSO),0.01,,,CASE
CUP COLD 5 OZ TUMBLER 500CT,0.01,,500 CT,CASE
CUP COLD 7OZ TUMBLER 500CT,0.01,,500 CT,CASE
CUP COLD 10 oz 1000 COUNT PET,0.01,,1000 CT,CASE
CUP HOT PERFECT TOUCH 16oz 1000,0.01,,1000 ct,CASE
LIDS FOR 8-10 oz PET PLASTIC CUP,0.01,,2000 CT,CASE
LIDS DOME 12to 24oz PET CUP 1000CT,0.01,,1000CT,CASE
CUP HOT SLEEVES 1000CT PAPER,0.01,,1000CT,CASE
DESSERT BOWL COMBO 24oz plastic,0.01,,300 CT,CASE
CUP HOT EXPRESSO SOLO 4 OZ.,0.01,0004116502,1000 CT,CASE
LIDS FLAT 8oz hot cup white,0.01,00041165054543,1000 ct,CASE
LIDS FOR 4 OZ. HOT SOLO CUPS,0.01,00041165054743,1000 CT,CASE
LIDS COFFEE FLAT 10/16 OUNCE,0.01,00041594200131,,CASE
LIDS COFFEE DOME SIP 10/20 OZ,0.01,01842233109818,1000,CASE
CUP COLD 20oz PET 1000 CT,0.01,04713273656985,1000,CASE
CUP COLD 16 OZ. 1000 COUNT PET,0.01,0682670682931,1000,CASE
LIDS FLAT 12-14-24oz PET CUP,0.01,10842233109818,1000,CASE
CUP HOT 8 OZ,0.01,698596554290,1000 CT,CASE
CUP HOT 10 OZ. 1000 COUNT,0.01,698596554306,1000 ct,CASE
CUP HOT 12 OZ.,0.01,698596554313,1000,CASE
CUP HOT 16 OZ. 1000CT,0.01,698596554320,1000CT,CASE
COFFEE CUP HOLDER 4 FOR 8-32OZ,0.01,826706814082,300 CT,CASE
"LIDS for L8,16,24,32 BULK 480 ct",0.01,878954001134,480 CT,CASE
"16""FLAT CARTER TRAY 25/CT",0.01,,25CT,CASE
SOUFFLE CUPS 3.25 oz (copos de molh,0.01,,2500ct,CASE
DMG 8oz PLASTIC DELI CON,0.01,,500 ct,CASE
L16 BULK PLASTIC CUPS,0.01,,480,CASE
TAMPAS PARA CONTAINER SALADA 8/16OZ,0.01,,,CASE
NC888B 38oz RECTANGLE W/LID 150ct,0.01,,150ct,CASE
PET 16BOWL PRESENT CLEAR 16oz 504ct,0.01,,504,CASE
PET16BDL PRESENTABOWL DOME LID 16OZ,0.01,,504,CASE
DEEP PIE CONTAINER 10' CLEAR 200CT,0.01,,200 CT,CASE
SOUP CUPS 12 OZ. COMBO PAPER,0.01,00041165006247,,CASE
SOUP CUPS 16 OZ. COMBO PAPER,0.01,00041165224610,250 CT,CASE
"SOUFFLE LIDS FOR 4 ,5 OZ CUPS",0.01,0004116527,2500 ct,CASE
SOUFFLE CUPS 9 OZ [COPO DE SOBREMES,0.01,00041165276326,1000,CASE
SOUFFLE LIDS FOR 9OZ CUPS,0.01,00041165277494,1000,CASE
SOUFFLE LIDS FOR 2 OZ. CUPS,0.01,000415940745,2500 ct,CASE
SOUFFLE LIDS FOR 1 OZ. CUPS,0.01,00041594082607,2500ct,CASE
SOUFFLE CUPS 1 OZ. 2500 COUNT,0.01,000415943938,2500 ct,CASE
SOUFFLE CUPS 2 OZ (COPOS DE MOLHO),0.01,000415943938,,CASE
SOUFFLE CUPS 4 OZ. (COPO DE MOLHO),0.01,000415943939,ct 2500,CASE
SOUFFLE CUPS 5OZ. (COPOS DE MILHO),0.01,00041594393994,,CASE
NC8168B 16oz BLACK RECT COMBO 150CT,0.01,195108816,150CT,CASE
L24 PLASTIC SOUP CUPS COMBO,0.01,696599525248,240 CI,CASE
L8 PLASTIC SOUP CUPS COMBO 240CT,0.01,878954001004,240 CT,CASE
L16 PLASTIC SOUP CUPS COMBO 240CT,0.01,878954001028,240 CT,CASE
L32 PLASTIC SOUP CUPS COMBO 240CT,0.01,878954001042,240 CT,CASE
L32 BULK PLASTIC SOUP CUPS,0.01,878954001110,480,CASE
L12 PLASTIC SOUP CUPS COMBO 240CT,0.01,878954001141,240,CASE
"8"" WHITE TOWELS 12/350 FEET",0.01,,,CASE
CENTER PULL TOWELS 8 iNCH,0.01,,,CASE
DINNER NAP ECONOMY 20/100CT,0.01,,2000CT,CASE
NAPKIN BAND TISSUE 2000 CT,0.01,,2000,CASE
"8"" BROWN TOWELS 12/350 FEET",0.01,00727351300022,,CASE
"TALL FOLD NAPKINS 10,000 COUNT",0.01,018026100000,"10,000 CT",CASE
JUNIOR TOILET TISSUE 3.25*2000 FEET,0.01,018026100024,12 ROLL,CASE
PAPEL DAS MAOS 30 ROLOS,0.01,018026307027,,CASE
DINNER NAPKINS 15*17 2 PLY,0.01,018026318122,30/100,CASE
PAPEL BANHO 96 ROLOS INDIVIDUAL,0.01,018026500961,96 ROLLS,CASE
BEVERAGE NAPKINS 8/500 10*10,0.01,018026858505,8/500 CT,CASE
LOFOLD DISPENSER NAPKINS,0.01,054867000291,"1,800ct",CASE
PLENTY TOWELS 12 ROLOS,0.01,183689182028,12/110,CASE
NAPKINS LUNCH 6000 COUNT,0.01,40727351500253,,CASE
C-FOLD WHITE TOWELS,0.01,682670682047,2400 ct,CASE
WET NAPKINS,0.01,763352674007,,CASE
BAKERS BOX 15*11*3 W /WINDOW,0.01,,200 CT,CASE
"15"" PEACH PAPER ROLL",0.01,,,UNIT
BAKERS BOX 8*5*3 W/ WINDOW,0.01,,200,CASE
CHEF CAPS CHAPEU DE MARINHEIRO,0.01,,100,UNIT
SACOS PAPEL 5X3X8 W/HANDEL KRAFT,0.01,,250 CT,CASE
SACOS PAPEL 13X7X13 W/HANDLE BROWN,0.01,,250ct,CASE
PLACE MATS GREEK KEY 1000CT,0.01,,1000 CT,CASE
SACOS PAPEL 14X10X15W/HANDLE BROWN,0.01,,200,CASE
CHINESE BOX K2 TAKE OUT CONTAINER,0.01,06826706821513,200 CT,CASE
SACOS DE PAPEL BRANCO #2 500 CT,0.01,079594140300,500 CT,CASE
SACOS DE PAPEL #02 (PAPER BAG),0.01,079594184021,500CT,CASE
SACOS DE PAPEL #03 (PAPER BAG),0.01,079594184038,500CT,CASE
SACOS DE PAPEL #04 (PAPER BAG),0.01,079594184045,500CT,CASE
SACOS DE PAPEL #05 (PAPER BAG),0.01,079594184052,500CT,CASE
SACOS DE PAPEL #06 (PAPER BAG),0.01,079594184069,500CT,CASE
SACOS DE PAPEL #08 (PAPER BAG),0.01,079594184083,500 CT,CASE
SACOS DE PAPEL #10 (PAPER BAG),0.01,079594184106,500 CT,CASE
SACOS DE PAPEL #12 (PAPER BAG),0.01,079594184120,500 CT,CASE
SACOS DE PAPEL #16 (PAPER BAG),0.01,079594184168,500 CT,CASE
SACOS DE PAPEL #20 (PAPER BAG),0.01,079594184205,500 CT,CASE
SACOS DE PAPEL #25 (PAPER BAG),0.01,079594184243,500 CT,CASE
SACOS DE PAPEL BRANCOS #4 500 CT,0.01,079594510042,500CT,CASE
SACOS DE PAPEL BRANCO#25 500ct,0.01,079594510257,500CT,CASE
SACOS DE PAPEL BRANCO # 8 500 CT,0.01,079594510288,500 CT,CASE
SACOS DE PAPEL BRANCO #10 500ct,0.01,079594510301,500ct,UNIT
SACOS DE PAPEL BRANCO #12 500 CT,0.01,079594510325,500 CT,CASE
SACOS DE PAPEL BRANCO #20 500 CT,0.01,079594510400,500 CT,CASE
SACOS DE PAPEL BRANCO#6 500 CT,0.01,079594510462,500 CT,CASE
SACOS DE PAPEL #1/6 (PAPER BAG),0.01,079594800761,500 CT,CASE
SACOS DE PAPEL BRANCO#16 500CT,0.01,079594809689,500CT,CASE
SACOS DE PAPEL #1/8 (PAPER BAG),0.01,079594811873,500 CT,CASE
CHINESE BOX K3 TAKE OUT CONTAINER,0.01,682670682160,200,CASE
SACOS PAPEL 10X7X12 W HANDEL 250CT,0.01,698596553965,250 CT,CASE
ONE NAPS/ WHITE/ 6000CT,0.01,76335267305,6000,CASE
9*6 RECYCLABLE TRAYS 1 COMP 150 CT,0.01,,150 CT,CASE
BAKERY BOX WHITE 6X6X3 250CT,0.01,,250 CT,CASE
BAKERY BOX 6X6X3 WINDOW 200CT,0.01,,200CT,CASE
8*8 RECYCLABLE TRAYS 3 COMP 150CT,0.01,,150 CT,CASE
BAKERY BOX 8X5X3 250CT,0.01,,250 CT,CASE
9*6 PAPER TRAYS WAXED 150CT,0.01,,150CT,CASE
9*9 RECYCLABLE TRAYS 1 COMP 150 CT,0.01,,150 CT,CASE
9*9 RECYCLABLE TRAYS 3 COMP 150CT,0.01,,150 CT,CASE
8oz HINGED DELI CONTAINERS,0.01,,2/100ct,CASE
6*6 FOAM TRAYS 1 COMP #22500,0.01,041594229422,500 ct,CASE
8*8 RECYCLABLE TRAYS 1 COMP 150CT,0.01,041594501351,150 CT,CASE
9*9 CLEAR HINGED CONT. PACTIV 1120,0.01,041594501351,,CASE
6*6 CLEAR HINGED CONTAINER,0.01,041594509982,500 CT,CASE
5*5 CLEAR HINGED CONTAINER,0.01,041594539712,500 ct,CASE
8*8 FOAM TRAYS 1 COMPARTMENT,0.01,041594869499,200 CT,CASE
8*8 FOAM TRAYS 3 COMPARTMENT,0.01,041594869512,200 CT,CASE
9*9 FOAM TRAYS 1 COMPARTMENT 200CT,0.01,041594869536,200 CT,CASE
9*9 FOAM TRAYS 3 COMPARTMENT 200CT,0.01,041594869550,200 CT,CASE
9*6-FOAM TRAYS CERES 200CT,0.01,041594917251,200 CT,CASE
6*6 RECYCLABLE TRAYS 250 CT,0.01,654054653233,250 CT,CASE
6*6 PAPER TRAYS WAXED 1 COMP,0.01,682670680746,200CT,CASE
SACO SHOPPING BAGS 1/10,0.01,,500,CASE
SACO SHOPPING BAGS 1/6 PLASTIC DISC,0.01,,,CASE
SACO RECYCLE BAG 1/6 BLACK NONWOVE,0.01,,200CT,CASE
SACO SHOPPING BAGS 1/8 PLASTIC DISC,0.01,,,CASE
SACO RECYCLE BAG 1/6 LETS GO GREEN,0.01,,140 CT,CASE
SACOS DE LIXO (GARBAGE BAG) 39 GAL,0.01,,,CASE
GARBAGE BAGS HD 23X10X39 100CT,0.01,,100CT,CASE
SACOS DE LIXO (GARBAGE BAG) 46 GAL,0.01,,ct,CASE
SACOS DE LIXO (GARBAGE BAG) 58 GAL,0.01,,50 CT,CASE
SACOS BLACK 23X17X46 G H-D LINERS,0.01,,100,CASE
SACOS DE LIXO 13 GAL BRANCA 12/15ct,0.01,10050700564446,12/15ct,CASE
SACO RECYCLE BAG 1/6 WHITE NONWOVEN,0.01,682670682955,100CT,CASE
SACOS 1 POLLO 6*3*15,0.01,8522650084718,,CASE
SACOS 2 POLLO BAG 8*4*18,0.01,8522650084954,,CASE
SACOS 4 POLLO BAG 10*8*24,0.01,8522650085180,,CASE
COLHERES DE PLASTICO SPOONS,0.01,,1000 CT,CASE
FACE MASKS 3PLY 5/10=50CNT,0.01,,50 COUNT,UNIT
FACE MASK KN95 25 COUNT,0.01,,25 COUNT,CASE
CONTAINER SQUAER 38oz,0.01,,150 ct,CASE
STRAWS CLEAR WRAPPED 350ct,0.01,,350ct,UNIT
STRAWS CLEAR WRAPPED 24/350ct,0.01,,24 /350 CT,CASE
"7"" ROUND 32 OZ. BLACK 150 NC729B",0.01,00850031618336,,CASE
"FILM 12*2,000 FEET",0.01,10027901039103,12*2000FT,CASE
"FILM 18*2,000 FEET",0.01,10027901039141,18*2000FT,CASE
NC838B 24oz Micro Contr/lid 24oz,0.01,195108838,150ct,CASE
GARFOS DE PLASTICO (PLASTIC FORKS),0.01,661094556332,1000 CT,CASE
FACAS DE PLASTICO (PLASTIC KNIVES),0.01,661094556349,1000 COUNT,CASE
HD SPOON-PLASTIC ( COLHERES ),0.01,661094556363,1000 CT,CASE
HD FORKS - PLASTIC ( GARFOS),0.01,661094556387,1000 CT,CASE
HD KNIVES- PLASTIC ( FACAS),0.01,661094556387,1000 CT,CASE
"7"" ROUND 24 OZ. BLACK 150NC723B",0.01,757845114200,150 COUNT,CASE
"9"" ROUND 48 OZ. BLACK 150 NC948B",0.01,878954005156,150 COUNT,CASE
CANUDOS PARA BEBIDAS (STIRRERS),0.01,9557621700587,10 PK,CASE
STRAWS CLEAR WRAPPED BLACK 12/250ct,0.01,9557621701485,250ct,CASE
MIX TALHERES C/ GUARDANAPO,0.01,9557621702109,250 ct,CASE
MIX MEAL KITS H-D,0.01,9557621702116,500,CASE
"PRATO DE PLASTICO 9"" 400 COUNT",0.01,,,CASE
"PRATO DE ESFEROVITE 9""FOAM PLATES",0.01,,500ct,CASE
"PRATO DE PAPEL 9"" (PAPER PLATES)",0.01,018026100109,1000 CT,CASE
PRATO DE PLASTIC 6'' 800 COUNT,0.01,10859966003023,800,CASE
"PRATO DE PAPEL 6"" (PAPER PLATES)",0.01,200769556910,,CASE
"DOLIES LACE 8"" 1000 COUNT",0.01,10076455590561,1000 COUNT,UNIT
"DOLIES LACE 10"" 1000 COUNT",0.01,10076455590639,1000 COUNT,UNIT
"DOLIES LACE 12"" 500 COUNT",0.01,10076455590691,500 COUNT,UNIT
"DOLIES LACE 16.5"" 500 COUNT",0.01,10076455590745,500 CT,CASE
"DOLIES LACE 6"" 1000 COUNT",0.01,10076455690530,1000 COUNT,UNIT
GUEST CHECKS 210 3.4 * 5.5 SINGLE,0.01,,1000,CASE
GUEST CHECKS 625L 4 1/4*9 TRIPLICAT,0.01,,2000 CT,CASE
GUEST CHECK 104 50 COUNT,0.01,20018291810400,,CASE
GUEST CHECKS 620L 4 1/4*9 DUPLICATE,0.01,30018291800620,2000 CT,CASE
GUESTCHECK CARB 2PT 15 LINES,0.01,30018291835004,10PK/250,CASE
"CLUB PICK 4"" 1000 COUNT (FANTASIA)",0.01,,,CASE
TOOTHPICKS FANTASIA (PALITOS),0.01,,,UNIT
TOOTHPICKS ROUND (PALITOS),0.01,00713094000435,24/250 ct,CASE
UMBRELLAS PARA BEBIDAS,0.01,041224742024,,UNIT
TOOTHPICKS MINT INDIVIDUAL(PALITOS),0.01,10713094001439,2000,CASE
FORFOROS DE MADEIRA 3 PACK,0.01,,,UNIT
FIO FINO ROLO,0.01,,,UNIT
FIO GROSSO ROLO,0.01,,,UNIT
LOBSTER BIBS 100 CT,0.01,,100 CT,CASE
RETURN CHECK SERVICE FEE,0.01,,,UNIT
"SAL PARA NEVE ""ROCK SALT"" 30 LB",0.01,,,UNIT
MATCHES KITCHEN 2/250pk,0.01,088168150102,2/250pk,CASE
HANDY FUEL (LAMPARINAS) 72/8 OZ.,0.01,685100178004,72/8 OZ.,CASE
PALMOLIVE DISHWASHING 1-GL,0.01,,4/1G,CASE
BAR GLASS CLEANER 4/1 GALLON,0.01,,4/1 GL,CASE
COMMANDER PINK BEADS (SABAO EM PO),0.01,,,CASE
EB LAVENDER MULTI CLEANER 4/1G,0.01,,4/1G,CASE
SLASH OVEN CLEANER 4/1G,0.01,,4/1 GL,CASE
BAR GLASS CLEANER GALLON,0.01,,1 GL,UNIT
EB SUDS ECONOMY GREEN GALLON,0.01,,1 GALAO,UNIT
PRO 360 CLOROX DISINFECTANT 4/1GAL,0.01,,4/1GAL,CASE
STAINLESS STELL CLEANER POLISH,0.01,,6/ 20oz,CASE
TUFF DUTY DEGREASER,0.01,,4/1G,CASE
EASY OFF 6/24 OZ.,0.01,000623388526,6/24 OZ.,CASE
LEXIVIA PARADE 6/1 GALAO (BLEACH),0.01,010054200040,6/1 GL,CASE
DAWN DISH LIQUID 8/28OZ,0.01,030772008645,8/28 OZ.,CASE
FORMULA 88 4/1 GALAO,0.01,043801043125,4/1 GL,CASE
FORMULA 88 GALAO,0.01,043801043128,1 GAL,UNIT
AMMONIA 8/64OZ,0.01,050700012896,8/64OZ,CASE
PALMOLIVE 9/25OZ,0.01,10035000974164,9/25OZ,CASE
TAT FOGGER 2oz 6 pck FLY-MOSQUITOS,0.01,10041377311006,6 pck,CASE
GOJO-BOTANICAL HAND WASH,0.01,10073852025238,3/1250ML,CASE
AJAX CLEANSER 12/21OZ,0.01,10827854009501,12/21OZ.,CASE
EB OVEN POWER 4/1G,0.01,765574080420,4/1 GL,CASE
EB PINE OIL 4/1 GALAO,0.01,765574080482,4/1 GL,CASE
HAND LOTION PINK SOAP 4/1GALLON,0.01,765574142289,4/1GL,CASE
EB SUDS ECONOMY 4/1 GALLON,0.01,765574210759,4/1 GL,CASE
GLASS CLEANER MAJIK 4/1 GALLON,0.01,,4/1 GL,CASE
PURELL SURFACE SANITIZER 32oz,0.01,,6/32oz,CASE
PURELL HAND SANITIZER REFILL 1200ml,0.01,,2/1200 ML,CASE
BRILLO PADS 12/10COUNT,0.01,,12/10COUNT,CASE
BUCKET/WRINGER 26 QT,0.01,,1 COUNT,CASE
CLOROX CLEAN-UP DISINFECTANT 9/32oz,0.01,,9/32oz,CASE
"MOPSTICK JAW HANDLE 60""",0.01,,,UNIT
OVEN CLEANER AEROSOL 6/ 20oz,0.01,,6 pack,CASE
SANIT SANITIZER DISPENSER TOUCHLESS,0.01,,1,UNIT
URINAL SCREEN DEAODORANT BLOCK 12CT,0.01,,12 CT,CASE
DISINFECTANT CLOROX WIPES 6/75 Ct,0.01,00019200997157,6/75 COUNT,CASE
SCOTCH BRITE XL GREEN PADS 10CT,0.01,071485020425,10 CT,UNIT
WINDEX 6/2 LITROS,0.01,1001980000,,CASE
WINDEX 8/23 OZ.,0.01,10019800701953,,CASE
FANTASTIK 8/32 OZ.,0.01,10054600716295,8/32 OZ.,CASE
PURELL HAND SANITIZER 4/64OZ,0.01,1007385220834,4/64oz,CASE
SCOTCH BRITE VERDE/AMARELO SPONGES,0.01,50021200000008,12 CT,CASE
SCOTCH BRITE SCOUR PADS,0.01,5002120001,24 CT,CASE
SANIT SANITIZER W PUMP 4/1G,0.01,680491759658,4/1G,CASE
MOPHEAD #32,0.01,727351046654,1 UNIT,UNIT
DISINFECTANT AEROSOL SPRAY 12/19 oz,0.01,732009000506,12/19oz,CASE
STAINLESS STEEL SCRUBBER 12 COUNT,0.01,9557621700259,12 COUNT,UNIT
DISINFECTANT AEROSOL FOAM 12/19oz,0.01,S3322012000000,12/19oz,CASE
CHARCOAL VERDE KING BRAZIL PL,0.01,,17.6LBS,UNIT
CHARCOAL NATIVE BRAZIL BROWN PL,0.01,,17.6LBS,UNIT
CHARCOAL HARDWOOD LUMP CHARCOAL PL,0.01,,17.6LBS,UNIT
CHARCOAL LIGHTER 12/32 OZ.,0.01,10050700009626,12/32 OZ.,CASE
CHARCOAL RED KING BLACK STRIP 8KG,0.01,654054651000,17.6 LB,CASE
"H/W RUBBER INDUSTRIAL GLOVES 18""",0.01,,,UNIT
"H/W 10"" VALUE NATURAL FRY PAN",0.01,,,UNIT
"H/W 12"" VALUE NATURAL FRY PAN",0.01,,,UNIT
"H/W 14"" STAINLESS STEEL FRENCH WHIP",0.01,,,UNIT
H/W DOUBLE JAW LOBSTER CRACKER,0.01,,,UNIT
H/W ROUNDED BASKET 8 1/2 X 2,0.01,,,UNIT
"H/W EXTRA HEAVY DUTY 12"" TONGS",0.01,,,UNIT
"H/W EXTRA HEAVY DUTY 16"" TONGS",0.01,,,UNIT
VASSORA (BROOM),0.01,,,UNIT
